pair_id,model,prompt,resp_row,ref_row,kind,domain,note,P_raw,R_raw,F1_raw,P_rescaled,R_rescaled,F1_rescaled
10171,Llama,Structured,195,195,correct,Science,,0.82980627,0.8647341,0.84691024,-0.010086799,0.19726324,0.09293175
10172,Llama,Structured,195,93,permuted_global,Science,,0.7953514,0.81248343,0.80382615,-0.21457389,-0.11281897,-0.16234466
10173,Llama,Structured,195,256,permuted_domain,Science,,0.7853899,0.850477,0.81663865,-0.27369455,0.112654135,-0.08642968
10174,Llama,Structured,196,196,correct,Science,,0.8283473,0.86388093,0.84574103,-0.018745514,0.19220002,0.08600412
10175,Llama,Structured,196,229,permuted_global,Science,,0.81124496,0.8335251,0.8222341,-0.120246716,0.012053158,-0.05327625
10176,Llama,Structured,196,241,permuted_domain,Science,,0.79328954,0.79935896,0.7963127,-0.22681078,-0.19070625,-0.20686251
10177,Llama,Structured,197,197,correct,Science,,0.8411379,0.86236554,0.8516195,0.05716549,0.18320693,0.120834365
10178,Llama,Structured,197,224,permuted_global,Science,,0.8037186,0.8322229,0.8177224,-0.16491497,0.004324988,-0.08000849
10179,Llama,Structured,197,185,permuted_domain,Science,,0.79741764,0.8028686,0.8001338,-0.20231083,-0.16987824,-0.184222
10180,Llama,Structured,198,198,correct,Science,,0.82122386,0.8835648,0.85125446,-0.061022766,0.30901396,0.1186716
10181,Llama,Structured,198,143,permuted_global,Science,,0.8055831,0.8197559,0.8126077,-0.15384933,-0.06966035,-0.11031332
10182,Llama,Structured,198,204,permuted_domain,Science,,0.79651845,0.8306196,0.8132117,-0.20764749,-0.005189844,-0.10673473
10183,Llama,Structured,199,199,correct,Science,,0.8097238,0.8496057,0.82918555,-0.12927474,0.107483394,-0.012088381
10184,Llama,Structured,199,152,permuted_global,Science,,0.799531,0.82585996,0.8124822,-0.1897683,-0.033435795,-0.11105708
10185,Llama,Structured,199,188,permuted_domain,Science,,0.80012715,0.835834,0.8175909,-0.18623011,0.025755377,-0.08078756
10186,Llama,Structured,200,200,correct,Science,,0.8145451,0.84732485,0.83061165,-0.1006607,0.093947776,-0.0036386277
10187,Llama,Structured,200,173,permuted_global,Science,,0.783026,0.8025122,0.7926494,-0.28772423,-0.17199317,-0.22856784
10188,Llama,Structured,200,267,permuted_domain,Science,,0.8050033,0.84221876,0.8231906,-0.15729061,0.06364562,-0.047608703
10189,Llama,Structured,201,201,correct,Science,,0.848609,0.87581766,0.8619986,0.1015058,0.26303864,0.18233152
10190,Llama,Structured,201,87,permuted_global,Science,,0.75714445,0.79958963,0.7777884,-0.44132912,-0.18933733,-0.3166203
10191,Llama,Structured,201,176,permuted_domain,Science,,0.8166349,0.8282448,0.82239884,-0.0882579,-0.01928293,-0.052300107
10192,Llama,Structured,202,202,correct,Science,,0.8376527,0.86666816,0.85191345,0.036481075,0.20874089,0.12257616
10193,Llama,Structured,202,298,permuted_global,Science,,0.76461744,0.82786155,0.7949837,-0.39697748,-0.021557378,-0.21473695
10194,Llama,Structured,202,172,permuted_domain,Science,,0.80582654,0.7993313,0.80256575,-0.15240462,-0.19087037,-0.16981263
10195,Llama,Structured,203,203,correct,Science,,0.7899835,0.8506888,0.81921315,-0.24643183,0.11391127,-0.07117555
10196,Llama,Structured,203,341,permuted_global,Science,,0.73387915,0.83502275,0.7811907,-0.5794069,0.020940837,-0.29646146
10197,Llama,Structured,203,108,permuted_domain,Science,,0.78514725,0.8190954,0.8017621,-0.27513465,-0.073580325,-0.17457432
10198,Llama,Structured,204,204,correct,Science,,0.82980406,0.87353855,0.85110986,-0.010099888,0.24951327,0.11781483
10199,Llama,Structured,204,10,permuted_global,Science,,0.754912,0.784492,0.7694178,-0.45457846,-0.2789343,-0.3662166
10200,Llama,Structured,204,159,permuted_domain,Science,,0.8117743,0.8348402,0.8231457,-0.117105074,0.019857379,-0.04787499
10201,Llama,Structured,205,205,correct,Science,,0.8443521,0.87253875,0.8582141,0.076241754,0.24357991,0.15990785
10202,Llama,Structured,205,146,permuted_global,Science,,0.80767417,0.8436485,0.8252695,-0.14143911,0.07213041,-0.03529112
10203,Llama,Structured,205,181,permuted_domain,Science,,0.8044114,0.8175618,0.8109333,-0.16080333,-0.0826813,-0.12023434
10204,Llama,Structured,206,206,correct,Science,,0.8265066,0.8645526,0.84510165,-0.02966999,0.19618614,0.08221575
10205,Llama,Structured,206,296,permuted_global,Science,,0.71923375,0.7871797,0.7516744,-0.6663262,-0.26298416,-0.47134763
10206,Llama,Structured,206,182,permuted_domain,Science,,0.7700213,0.82134694,0.7948564,-0.3649059,-0.06021839,-0.21549095
10207,Llama,Structured,207,207,correct,Science,,0.82563025,0.877791,0.85091203,-0.03487116,0.2747494,0.116642684
10208,Llama,Structured,207,284,permuted_global,Science,,0.7509222,0.8290036,0.7880334,-0.47825772,-0.0147800185,-0.25591776
10209,Llama,Structured,207,154,permuted_domain,Science,,0.7909989,0.83707315,0.81338406,-0.24040571,0.033108953,-0.10571338
10210,Llama,Structured,208,208,correct,Science,,0.8207526,0.85942125,0.839642,-0.063819505,0.16573401,0.04986682
10211,Llama,Structured,208,318,permuted_global,Science,,0.78305537,0.79388714,0.7884341,-0.28754985,-0.22317885,-0.2535438
10212,Llama,Structured,208,270,permuted_domain,Science,,0.7751322,0.84379303,0.8080066,-0.33457333,0.07298819,-0.1375753
10213,Llama,Structured,209,209,correct,Science,,0.8251182,0.8524231,0.8385484,-0.03791022,0.124203235,0.04338736
10214,Llama,Structured,209,387,permuted_global,Science,,0.7530751,0.816795,0.78364193,-0.4654803,-0.087231964,-0.28193766
10215,Llama,Structured,209,239,permuted_domain,Science,,0.80235887,0.8496002,0.82530403,-0.17298503,0.10745085,-0.035086643
10216,Llama,Structured,210,210,correct,Science,,0.8019068,0.8684963,0.8338743,-0.17566787,0.21958996,0.015692752
10217,Llama,Structured,210,317,permuted_global,Science,,0.80402285,0.8313744,0.81746995,-0.16310942,-0.0007102785,-0.08150413
10218,Llama,Structured,210,110,permuted_domain,Science,,0.78555006,0.8226492,0.8036717,-0.27274403,-0.05249022,-0.16325971
10219,Llama,Structured,211,211,correct,Science,,0.84507686,0.8779792,0.8612139,0.08054299,0.27586645,0.17768215
10220,Llama,Structured,211,22,permuted_global,Science,,0.78946847,0.8224957,0.80564374,-0.24948856,-0.05340106,-0.15157536
10221,Llama,Structured,211,230,permuted_domain,Science,,0.80374026,0.82311106,0.8133103,-0.16478655,-0.04974921,-0.10615025
10222,Llama,Structured,212,212,correct,Science,,0.8266982,0.88179314,0.8533573,-0.028533041,0.2985002,0.13113116
10223,Llama,Structured,212,72,permuted_global,Science,,0.77800506,0.84378564,0.8095614,-0.317523,0.07294433,-0.12836307
10224,Llama,Structured,212,216,permuted_domain,Science,,0.80818546,0.8126005,0.81038696,-0.13840465,-0.11212426,-0.123471424
10225,Llama,Structured,213,213,correct,Science,,0.84954363,0.8579933,0.85374755,0.107052945,0.15725984,0.13344331
10226,Llama,Structured,213,11,permuted_global,Science,,0.7622975,0.8105193,0.7856691,-0.41074613,-0.12447525,-0.26992664
10227,Llama,Structured,213,158,permuted_domain,Science,,0.79712987,0.8395299,0.8177806,-0.20401873,0.04768841,-0.07966345
10228,Llama,Structured,214,214,correct,Science,,0.83342445,0.84441733,0.8388849,0.011386827,0.0766931,0.04538096
10229,Llama,Structured,214,141,permuted_global,Science,,0.79863584,0.81416285,0.8063246,-0.1950809,-0.102852434,-0.14754118
10230,Llama,Structured,214,243,permuted_domain,Science,,0.80665016,0.820377,0.81345564,-0.14751652,-0.06597455,-0.105289236
10231,Llama,Structured,215,215,correct,Science,,0.8221503,0.8765158,0.84846306,-0.055524446,0.2671818,0.10213232
10232,Llama,Structured,215,195,permuted_global,Science,,0.7997267,0.8407267,0.81971437,-0.18860659,0.054790843,-0.06820582
10233,Llama,Structured,215,258,permuted_domain,Science,,0.8011011,0.8351091,0.8177517,-0.18044984,0.021453382,-0.07983474
10234,Llama,Structured,216,216,correct,Science,,0.80952024,0.84888935,0.8287375,-0.1304828,0.10323233,-0.014743099
10235,Llama,Structured,216,349,permuted_global,Science,,0.73076487,0.77383816,0.751685,-0.59788996,-0.3421597,-0.47128475
10236,Llama,Structured,216,231,permuted_domain,Science,,0.7806697,0.8439499,0.8110774,-0.30170864,0.07391919,-0.1193804
10237,Llama,Structured,217,217,correct,Science,,0.8003018,0.8654667,0.83160967,-0.18519363,0.20161086,0.0022747163
10238,Llama,Structured,217,398,permuted_global,Science,,0.7211398,0.8054501,0.7609668,-0.65501404,-0.15455845,-0.41628966
10239,Llama,Structured,217,95,permuted_domain,Science,,0.7796364,0.82246435,0.8004779,-0.30784124,-0.05358712,-0.18218319
10240,Llama,Structured,218,218,correct,Science,,0.81124306,0.8475084,0.82897925,-0.12025804,0.095036894,-0.013310675
10241,Llama,Structured,218,110,permuted_global,Science,,0.7793128,0.82634884,0.80214185,-0.30976173,-0.030534549,-0.17232431
10242,Llama,Structured,218,209,permuted_domain,Science,,0.78699994,0.8358622,0.8106955,-0.2641391,0.02592269,-0.1216431
10243,Llama,Structured,219,219,correct,Science,,0.80813015,0.8448937,0.82610315,-0.13873294,0.07952007,-0.030351799
10244,Llama,Structured,219,170,permuted_global,Science,,0.7957494,0.8213298,0.8083372,-0.21221156,-0.060320262,-0.13561632
10245,Llama,Structured,219,190,permuted_domain,Science,,0.7757112,0.7834586,0.77956563,-0.33113703,-0.28506717,-0.30609006
10246,Llama,Structured,220,220,correct,Science,,0.8179935,0.8627583,0.8397798,-0.08019455,0.18553762,0.050683334
10247,Llama,Structured,220,7,permuted_global,Science,,0.7542593,0.8387359,0.7942577,-0.45845234,0.04297645,-0.21903847
10248,Llama,Structured,220,201,permuted_domain,Science,,0.7965164,0.8112178,0.80379987,-0.20765951,-0.120329954,-0.16250041
10249,Llama,Structured,221,221,correct,Science,,0.8277386,0.8772844,0.85179156,-0.022358352,0.2717431,0.12185395
10250,Llama,Structured,221,275,permuted_global,Science,,0.80189914,0.83334935,0.81732184,-0.17571351,0.011010025,-0.08238174
10251,Llama,Structured,221,102,permuted_domain,Science,,0.8002043,0.8287933,0.81424797,-0.18577236,-0.016027959,-0.100594655
10252,Llama,Structured,222,222,correct,Science,,0.8300105,0.85518146,0.842408,-0.008874855,0.14057289,0.06625566
10253,Llama,Structured,222,161,permuted_global,Science,,0.7607374,0.8353404,0.79629534,-0.42000514,0.022825833,-0.20696527
10254,Llama,Structured,222,105,permuted_domain,Science,,0.76649714,0.8234229,0.79394096,-0.38582167,-0.047898524,-0.22091517
10255,Llama,Structured,223,223,correct,Science,,0.79501474,0.85815907,0.825381,-0.21657187,0.15824355,-0.03463071
10256,Llama,Structured,223,288,permuted_global,Science,,0.7260474,0.8187465,0.76961565,-0.62588775,-0.07565068,-0.36504444
10257,Llama,Structured,223,157,permuted_domain,Science,,0.7833866,0.8176638,0.80015826,-0.28558406,-0.08207608,-0.1840772
10258,Llama,Structured,224,224,correct,Science,,0.81164896,0.85117817,0.8309437,-0.11784901,0.11681535,-0.0016711624
10259,Llama,Structured,224,117,permuted_global,Science,,0.7964492,0.83382165,0.8147071,-0.20805855,0.013812937,-0.09787425
10260,Llama,Structured,224,219,permuted_domain,Science,,0.7850138,0.8279193,0.80589586,-0.2759267,-0.02121462,-0.15008147
10261,Llama,Structured,225,225,correct,Science,,0.8079303,0.8517861,0.82927877,-0.13991906,0.12042298,-0.011536036
10262,Llama,Structured,225,91,permuted_global,Science,,0.7750499,0.8224087,0.7980273,-0.33506152,-0.053917497,-0.19670345
10263,Llama,Structured,225,232,permuted_domain,Science,,0.78748107,0.8006977,0.7940344,-0.2612836,-0.1827616,-0.22036141
10264,Llama,Structured,226,226,correct,Science,,0.81880164,0.8372717,0.82793367,-0.075398415,0.03428721,-0.019505842
10265,Llama,Structured,226,299,permuted_global,Science,,0.7608422,0.8340448,0.79576355,-0.41938326,0.01513728,-0.21011618
10266,Llama,Structured,226,225,permuted_domain,Science,,0.7974218,0.8496202,0.8226938,-0.20228606,0.1075697,-0.05055231
10267,Llama,Structured,227,227,correct,Science,,0.8052585,0.88675785,0.8440454,-0.15577586,0.32796332,0.07595737
10268,Llama,Structured,227,295,permuted_global,Science,,0.7301284,0.84109724,0.7816942,-0.6016673,0.056989945,-0.2934783
10269,Llama,Structured,227,236,permuted_domain,Science,,0.77850616,0.8138348,0.7957786,-0.31454903,-0.10479933,-0.21002719
10270,Llama,Structured,228,228,correct,Science,,0.8152038,0.86641395,0.8400291,-0.096751414,0.20723225,0.05216061
10271,Llama,Structured,228,92,permuted_global,Science,,0.7877509,0.8096277,0.7985395,-0.2596822,-0.12976626,-0.19366837
10272,Llama,Structured,228,261,permuted_domain,Science,,0.79206437,0.8258994,0.80862814,-0.23408209,-0.03320163,-0.13389254
10273,Llama,Structured,229,229,correct,Science,,0.82270634,0.844257,0.8333424,-0.05222432,0.07574158,0.012541135
10274,Llama,Structured,229,219,permuted_global,Science,,0.80307823,0.82692105,0.81482524,-0.16871564,-0.027138794,-0.09717428
10275,Llama,Structured,229,184,permuted_domain,Science,,0.8048965,0.8263085,0.81546193,-0.15792453,-0.03077402,-0.093401805
10276,Llama,Structured,230,230,correct,Science,,0.8237522,0.8500582,0.8366985,-0.046017088,0.11016887,0.03242627
10277,Llama,Structured,230,277,permuted_global,Science,,0.78651,0.8159969,0.8009821,-0.2670469,-0.091968335,-0.17919579
10278,Llama,Structured,230,233,permuted_domain,Science,,0.79317355,0.8346146,0.8133666,-0.22749917,0.018518532,-0.10581686
10279,Llama,Structured,231,231,correct,Science,,0.81326544,0.8673908,0.83945656,-0.108255334,0.21302944,0.048768137
10280,Llama,Structured,231,31,permuted_global,Science,,0.7812606,0.8111284,0.79591435,-0.29820156,-0.12086054,-0.20922269
10281,Llama,Structured,231,171,permuted_domain,Science,,0.7978591,0.8370693,0.81699395,-0.19969097,0.03308596,-0.08432448
10282,Llama,Structured,232,232,correct,Science,,0.7991667,0.83013785,0.81435794,-0.19193041,-0.008048644,-0.09994307
10283,Llama,Structured,232,388,permuted_global,Science,,0.7495446,0.78235865,0.7656002,-0.48643354,-0.2915948,-0.38883626
10284,Llama,Structured,232,205,permuted_domain,Science,,0.7984363,0.8057548,0.80207884,-0.19626527,-0.15275021,-0.17269762
10285,Llama,Structured,233,233,correct,Science,,0.81426966,0.8561803,0.8346993,-0.10229537,0.1465006,0.020580867
10286,Llama,Structured,233,27,permuted_global,Science,,0.79471254,0.841414,0.8173967,-0.21836537,0.058869638,-0.08193817
10287,Llama,Structured,233,202,permuted_domain,Science,,0.7921951,0.83092105,0.8110961,-0.23330632,-0.003400706,-0.119269855
10288,Llama,Structured,234,234,correct,Science,,0.838382,0.8688915,0.85336417,0.04080955,0.22193515,0.13117176
10289,Llama,Structured,234,135,permuted_global,Science,,0.8071308,0.8329842,0.8198537,-0.14466389,0.008843109,-0.06738012
10290,Llama,Structured,234,133,permuted_domain,Science,,0.811882,0.8302822,0.82097906,-0.11646585,-0.007191924,-0.060712427
10291,Llama,Structured,235,235,correct,Science,,0.8338725,0.8633714,0.84836555,0.014045958,0.18917604,0.10155455
10292,Llama,Structured,235,199,permuted_global,Science,,0.8010434,0.82760155,0.8141059,-0.18079227,-0.023100324,-0.10143624
10293,Llama,Structured,235,281,permuted_domain,Science,,0.80186665,0.83188534,0.8166002,-0.1759063,0.0023218468,-0.08665747
10294,Llama,Structured,236,236,correct,Science,,0.80497485,0.8481331,0.8259906,-0.15745935,0.09874428,-0.031018568
10295,Llama,Structured,236,23,permuted_global,Science,,0.77872145,0.822194,0.7998675,-0.31327128,-0.055191614,-0.18579993
10296,Llama,Structured,236,265,permuted_domain,Science,,0.7857849,0.84071934,0.81232446,-0.27135026,0.054747336,-0.11199155
10297,Llama,Structured,237,237,correct,Science,,0.8381164,0.8499069,0.8439705,0.03923324,0.10927112,0.075513445
10298,Llama,Structured,237,82,permuted_global,Science,,0.78196406,0.84083176,0.81033015,-0.29402664,0.05541446,-0.12380799
10299,Llama,Structured,237,109,permuted_domain,Science,,0.8062005,0.8646804,0.83441705,-0.15018521,0.19694453,0.018908644
10300,Llama,Structured,238,238,correct,Science,,0.81528485,0.83676964,0.8258875,-0.096270315,0.03130779,-0.03162954
10301,Llama,Structured,238,28,permuted_global,Science,,0.80897737,0.85207963,0.8299692,-0.13370475,0.12216508,-0.0074450076
10302,Llama,Structured,238,197,permuted_domain,Science,,0.8069935,0.81410086,0.81053156,-0.14547893,-0.10322031,-0.12261466
10303,Llama,Structured,239,239,correct,Science,,0.8234191,0.8802093,0.8508676,-0.04799419,0.28910103,0.11637958
10304,Llama,Structured,239,83,permuted_global,Science,,0.7795508,0.84110296,0.809158,-0.30834922,0.057023905,-0.13075292
10305,Llama,Structured,239,143,permuted_domain,Science,,0.8090044,0.81975853,0.81434596,-0.13354415,-0.06964479,-0.10001405
10306,Llama,Structured,240,240,correct,Science,,0.81975424,0.87123525,0.84471107,-0.0697448,0.2358443,0.07990148
10307,Llama,Structured,240,379,permuted_global,Science,,0.74723554,0.8175558,0.7808156,-0.5001378,-0.08271703,-0.2986839
10308,Llama,Structured,240,246,permuted_domain,Science,,0.7840111,0.82502675,0.80399615,-0.2818775,-0.038380507,-0.16133745
10309,Llama,Structured,241,241,correct,Science,,0.7909657,0.82006323,0.8052517,-0.24060275,-0.06783655,-0.15389809
10310,Llama,Structured,241,125,permuted_global,Science,,0.8007247,0.84703183,0.8232275,-0.18268378,0.09220887,-0.0473901
10311,Llama,Structured,241,210,permuted_domain,Science,,0.78295827,0.8572408,0.81841743,-0.28812608,0.15279406,-0.075890265
10312,Llama,Structured,242,242,correct,Science,,0.8259563,0.8352319,0.83056825,-0.032936156,0.022182055,-0.0038957295
10313,Llama,Structured,242,375,permuted_global,Science,,0.73996294,0.83779025,0.78584373,-0.5433001,0.037364613,-0.26889187
10314,Llama,Structured,242,137,permuted_domain,Science,,0.78609765,0.8236719,0.8044462,-0.26949415,-0.046421017,-0.15867072
10315,Llama,Structured,243,243,correct,Science,,0.850649,0.8451731,0.84790224,0.11361322,0.08117833,0.09880942
10316,Llama,Structured,243,351,permuted_global,Science,,0.7502334,0.8054379,0.7768562,-0.4823456,-0.1546306,-0.32214376
10317,Llama,Structured,243,153,permuted_domain,Science,,0.7963457,0.81995106,0.80797607,-0.20867266,-0.06850226,-0.13775612
10318,Llama,Structured,244,244,correct,Science,,0.8216453,0.8627532,0.84169763,-0.05852141,0.18550757,0.062046673
10319,Llama,Structured,244,303,permuted_global,Science,,0.7577603,0.8423555,0.79782164,-0.4376742,0.06445707,-0.19792186
10320,Llama,Structured,244,169,permuted_domain,Science,,0.79750943,0.83708596,0.8168186,-0.20176606,0.033185005,-0.085363485
10321,Llama,Structured,245,245,correct,Science,,0.79974586,0.8318286,0.8154718,-0.18849304,0.001985101,-0.093343176
10322,Llama,Structured,245,45,permuted_global,Science,,0.7872298,0.86003983,0.8220257,-0.26277503,0.16940497,-0.054510903
10323,Llama,Structured,245,178,permuted_domain,Science,,0.8065373,0.7815734,0.7938592,-0.14818652,-0.29625475,-0.22139971
